0.575342,0.333333,0.165847,0.333333,0.333333,0,0,0.25,1,0,0,0.397959,0,0
0.808219,0.333333,0.294851,0.533333,0.333333,0,0,0,1,0,0,0.071429,0,0
0.547945,0.666667,0.160607,0.533333,0.333333,0,0,0,1,0,0,0.153061,0,0
0.424658,0.333333,0.057884,0.533333,0.333333,0,0,0,1,0,0,0.346939,0,0
0.136986,0.333333,0.188311,0.6,0.333333,0,0,0,1,0,0,0.377551,0,0
0.438356,0.333333,0.118139,0.6,0.333333,0,0,0,1,0,0,0.377551,0,0
0.342466,0.5,0.096466,0.533333,0.333333,0,0,0,1,0,0,0.397959,0,0
0.164384,0.5,0.018731,0.733333,0.333333,0,0,0,1,0,0,0.397959,0,0
0.191781,0.333333,0.132668,0.266667,0.333333,0,0,0,1,0,0,0.397959,0,0
0.452055,0.333333,0.404314,0.533333,0.333333,0,0,0,1,0,0,0.397959,0,0
0.219178,0.333333,0.230656,0.6,0.333333,0,0,0,1,0,0,0.397959,0,0
0.30137,0.333333,0.288674,0.6,0.333333,0,0,0,1,0,0,0.397959,0,0
0.150685,0.333333,0.219052,0.6,0.333333,0,0,0,1,0,0,0.397959,0,0
0.60274,0.333333,0.07286,0.6,0.333333,0,0,0,1,0,0,0.397959,0,0
0.342466,0.333333,0.2292,0.8,0.333333,0,0,0,1,0,0,0.397959,0,0
0.383562,0,0.382885,0.6,0.333333,0,0,0,1,0,0,0.397959,0,0
0.479452,0.5,0.24482,0.533333,0.333333,0,0,0,1,0,0,0.428571,0,0
0.547945,0.333333,0.191149,0.533333,0.333333,0,0,0,1,0,0,0.44898,0,0
0.424658,0.333333,0.106662,0.6,0.333333,0,0,0,1,0,0.563031,0.377551,0,0
0.260274,0.333333,0.14921,0.8,0.333333,0,0,0,1,0.03674,0,0.397959,0,0
0.136986,0.333333,0.112728,0.533333,0.333333,0,0,0,0,0,0,0.377551,0,0
0.479452,0.5,0.005986,0.6,0.333333,0,0,0,0,0,0,0.397959,0,0
0.438356,0.333333,0.154384,0.6,0.333333,0,0,0,0,0,0,0.397959,0,0
0.082192,0.333333,0.14125,0.6,0.333333,0,0,0,0,0,0,0.397959,0,0
0.342466,0.333333,0.379431,0.733333,0.333333,0,0,0,0,0,0,0.397959,0,0
0.534247,0.333333,0.140135,0.533333,0.333333,0,0,0,0,0,0,0.408163,0,0
0.260274,0.333333,0.495151,0.6,0.333333,0,0,0,0,0,0,0.44898,0,0
0.136986,0.5,0.114807,0.533333,0.333333,0,0,0,0,0.04865,0,0.5,0,0
0.383562,0,0.148247,0.533333,0.333333,0,1,0,1,0,0,0.397959,0,0
0.205479,0.333333,0.059628,0.533333,0.333333,0,0.6,0.5,1,0,0,0.397959,0,0
0.520548,0,0.122748,0.733333,0.333333,0,0.6,0.5,0,0,0,0.397959,0,0
0.232877,0.333333,0.199978,0.733333,0.333333,0,0.6,0,1,0,0,0.346939,0,0
0.219178,0.666667,0.324475,0.533333,0.333333,0,0.6,0,1,0,0.402975,0.397959,0,0
0.219178,0.333333,0.125734,0.533333,0.333333,0,0.6,0,0,0,0,0.397959,0,0
0.30137,0.666667,0.116288,0.533333,0.333333,0,0.6,0,0,0,0,0.418367,0,0
0.356164,0.333333,0.185637,0.6,0.333333,0,0.8,0.25,1,0,0,0.346939,0,0
0.136986,0.333333,0.314393,0.6,0.333333,0,0.8,0.25,1,0,0,0.357143,0,0
0.30137,0.333333,0.182675,0.533333,0.333333,0,0.8,0.25,1,0,0,0.377551,0,0
0.260274,0.333333,0.271731,0.533333,0.333333,0,0.8,0.25,1,0,0,0.397959,0,0
0.383562,0.333333,0.202243,0.666667,0.333333,0,0.8,0.25,1,0,0,0.397959,0,0
0.342466,0,0.192176,0.6,0.333333,0,0.8,0.25,1,0,0,0.397959,0,0
0.315068,0.333333,0.170232,0.8,0.333333,0,0.8,0,1,0,0,0.193878,0,0
0.315068,0.333333,0.190878,0.533333,0.333333,0,0.8,0,1,0,0,0.295918,0,0
0.191781,0.333333,0.216642,0.533333,0.333333,0,0.8,0,1,0,0,0.346939,0,0
0.383562,0.333333,0.054759,0.533333,0.333333,0,0.8,0,1,0,0,0.377551,0,0
0.273973,0.333333,0.213654,0.6,0.333333,0,0.8,0,1,0,0,0.387755,0,0
0.410959,0.5,0.133534,0.6,0.333333,0,0.8,0,1,0,0,0.397959,0,0
0.30137,0.666667,0.194109,0.533333,0.333333,0,0.8,0,1,0,0,0.397959,0,0
0.369863,0.666667,0.174935,0.533333,0.333333,0,0.8,0,1,0,0,0.397959,0,0
0.273973,0.666667,0.318521,0.533333,0.333333,0,0.8,0,1,0,0,0.397959,0,0
0.356164,0.666667,0.128727,0.6,0.333333,0,0.8,0,1,0,0,0.397959,0,0
0.356164,0.666667,0.284269,0.6,0.333333,0,0.8,0,1,0,0,0.397959,0,0
0.383562,0.333333,0.464824,0.533333,0.333333,0,0.8,0,1,0,0,0.397959,0,0
0.479452,0.333333,0.217154,0.533333,0.333333,0,0.8,0,1,0,0,0.397959,0,0
0.410959,0.333333,0.104096,0.533333,0.333333,0,0.8,0,1,0,0,0.397959,0,0
0.136986,0.333333,0.2321,0.533333,0.333333,0,0.8,0,1,0,0,0.397959,0,0
0.260274,0.333333,0.224296,0.533333,0.333333,0,0.8,0,1,0,0,0.397959,0,0
0.30137,0.333333,0.205074,0.533333,0.333333,0,0.8,0,1,0,0,0.397959,0,0
0.315068,0.333333,0.221066,0.6,0.333333,0,0.8,0,1,0,0,0.397959,0,0
0.178082,0.333333,0.310264,0.6,0.333333,0,0.8,0,1,0,0,0.397959,0,0
0.068493,0.333333,0.220881,0.6,0.333333,0,0.8,0,1,0,0,0.397959,0,0
0.191781,0.333333,0.378724,0.6,0.333333,0,0.8,0,1,0,0,0.397959,0,0
0.136986,0.333333,0.018884,0.6,0.333333,0,0.8,0,1,0,0,0.397959,0,0
0.39726,0.333333,0.152806,0.6,0.333333,0,0.8,0,1,0,0,0.397959,0,0
0.30137,0.333333,0.095367,0.666667,0.333333,0,0.8,0,1,0,0,0.397959,0,0
0.109589,0.333333,0.011637,0.733333,0.333333,0,0.8,0,1,0,0,0.397959,0,0
0.561644,0,0.376047,0.533333,0.333333,0,0.8,0,1,0,0,0.397959,0,0
0.136986,0.333333,0.116904,0.533333,0.333333,0,0.8,0,1,0,0,0.44898,0,0
0.424658,0.333333,0.170588,0.6,0.333333,0,0.8,0,1,0,0,0.44898,0,0
0.410959,0.333333,0.118139,0.533333,0.333333,0,0.8,0,1,0,0,0.479592,0,0
0.315068,0.333333,0.485492,0.533333,0.333333,0,0.8,0,1,0,0,0.5,0,0
0.328767,0.333333,0.040572,0.533333,0.333333,0,0.8,0,1,0,0,0.520408,0,0
0.369863,0.333333,0.229711,0.6,0.333333,0,0.8,0,1,0,0,0.571429,0,0
0.356164,0.333333,0.106781,0.533333,0.333333,0,0.8,0,1,0,0,0.581633,0,0
0.410959,0.333333,0.272744,0.533333,0.333333,0,0.8,0,1,0,0.532578,0.346939,0,0
0.534247,0.333333,0.107014,0.533333,0.333333,0,0.8,0,1,0,0.572592,0.397959,0,0
0.30137,0.333333,0.055976,0.8,0.333333,0,0.8,0,0,0,0,0.397959,0,0
0.39726,0.5,0.241175,0.666667,0.333333,0.461538,0,0.75,1,0,0,0.602041,0,0
0.465753,0.333333,0.159144,0.333333,0.333333,0.461538,0,0.25,1,0,0,0.346939,0,0
0.246575,0.333333,0.295623,0.4,0.333333,0.461538,0,0.25,0,0,0,0.397959,0,0
0.164384,0.333333,0.123953,0.533333,0.333333,0.461538,0,0,1,0,0,0.5,0,0
0.328767,0.333333,0.142727,0.6,0.333333,0.461538,0,0,1,0,0,0.5,0,0
0.342466,0.833333,0.357886,0.466667,0.333333,0.461538,0,0,0,0,0,0.091837,0,0
0.39726,0.333333,0.251804,0.533333,0.333333,0.461538,0,0,0,0,0,0.295918,0,0
0.356164,0.333333,0.127054,0.533333,0.333333,0.461538,0,0,0,0,0,0.346939,0,0
0.150685,0.166667,0.351685,0.533333,0.333333,0.461538,0,0,0,0,0,0.346939,0,0
0.39726,0.333333,0.12002,0.533333,0.333333,0.461538,0,0,0,0,0,0.367347,0,0
0.356164,0.5,0.098213,0.666667,0.333333,0.461538,0,0,0,0,0,0.397959,0,0
0.315068,0.333333,0.269029,0.466667,0.333333,0.461538,0,0,0,0,0,0.397959,0,0
0.164384,0.333333,0.274992,0.533333,0.333333,0.461538,0,0,0,0,0,0.397959,0,0
0.109589,0.333333,0.188668,0.533333,0.333333,0.461538,0,0,0,0,0,0.397959,0,0
0.356164,0.333333,0.337528,0.6,0.333333,0.461538,0,0,0,0,0,0.397959,0,0
0.191781,0.333333,0.220565,0.6,0.333333,0.461538,0,0,0,0,0,0.397959,0,0
0.356164,0.333333,0.205873,0.733333,0.333333,0.461538,0,0,0,0,0,0.397959,0,0
0.410959,0.333333,0.073523,0.8,0.333333,0.461538,0,0,0,0,0,0.397959,0,0
0.479452,0.166667,0.207793,0.533333,0.333333,0.461538,0,0,0,0,0,0.397959,0,0
0.328767,0.166667,0.063267,0.6,0.333333,0.461538,0,0,0,0,0,0.397959,0,0
0.369863,0.333333,0.215622,0.6,0.333333,0.461538,0,0,0,0,0,0.418367,0,0
0.150685,0.333333,0.227301,0.533333,0.333333,0.461538,0,0,0,0,0,0.44898,0,0
0.438356,0.333333,0.19239,0.533333,0.333333,0.461538,0,0,0,0,0,0.5,0,0
0.164384,0.333333,0.230227,0.533333,0.333333,0.461538,0,0,0,0,0,0.602041,0,0
0.315068,0.333333,0.27606,0.6,0.333333,0.461538,0,0,0,0,0,0.602041,0,0
0.178082,0.333333,0.165319,0.6,0.333333,0.461538,0,0,0,0,0,0.653061,0,0
0.424658,0.333333,0.305284,0.6,0.333333,0.461538,0,0,0,0.03325,0,0.397959,0,0
0.109589,0.333333,0.270625,0.533333,0.333333,0.461538,0,0,0,0.03325,0,0.44898,0,0
0.219178,0.333333,0.122545,0.6,0.333333,0.461538,1,1,1,0,0,0.397959,0,0
0.39726,0.333333,0.224942,0.533333,0.333333,0.461538,1,0,0,0,0,0.397959,0,0
0.39726,0.333333,0.252326,0.533333,0.333333,0.461538,1,0,0,0,0,0.397959,0,0
0.465753,0.333333,0.227575,0.533333,0.333333,0.461538,0.6,0.25,0,0,0,0.397959,0,0
0.191781,0.333333,0.411121,0.6,0.333333,0.461538,0.6,0.25,0,0,0,0.397959,0,0
0.246575,0.333333,0.143386,0.533333,0.333333,0.461538,0.6,0,0,0,0,0.193878,0,0
0.328767,0.333333,0.217976,0.733333,0.333333,0.461538,0.6,0,0,0,0,0.397959,0,0
0.287671,0.333333,0.229212,0.733333,0.333333,0.461538,0.8,0,1,0,0,0.397959,0,0
0.630137,0.333333,0.400295,0.6,0.333333,0.461538,0.8,0,0,0,0,0.214286,0,0
0.479452,0.333333,0.036741,0.8,0.333333,0.461538,0.8,0,0,0,0,0.244898,0,0
0.342466,0.833333,0.468492,0.2,0.333333,0.461538,0.8,0,0,0,0,0.244898,0,0
0.465753,0,0.236869,0.533333,0.333333,0.461538,0.8,0,0,0,0,0.377551,0,0
0.369863,0.333333,0.143562,0.533333,0.333333,0.461538,0.8,0,0,0,0,0.397959,0,0
0.287671,0.333333,0.232104,0.533333,0.333333,0.461538,0.8,0,0,0,0,0.397959,0,0
0.39726,0.333333,0.330216,0.666667,0.333333,0.461538,0.8,0,0,0,0,0.397959,0,0
0.30137,0.833333,0.18091,0.533333,0.333333,0.461538,0.8,0,0,0,0,0.602041,0,0
0.273973,0.333333,0.317791,0.533333,0.333333,0.461538,0.8,0,0,0.01506,0,0.397959,0,0
0.260274,0.333333,0.286417,0.6,0.333333,0.076923,0,0,1,0,0,0.030612,0,0
0.39726,0.666667,0.332375,0.666667,0.333333,0.076923,0,0,1,0,0,0.357143,0,0
0.657534,0.666667,0.314277,0.6,0.333333,0.076923,0,0,1,0,0,0.397959,0,0
0.534247,0.666667,0.327675,0.6,0.333333,0.076923,0,0,1,0,0,0.397959,0,0
0.465753,0.666667,0.17993,0.866667,0.333333,0.076923,0,0,1,0,0,0.397959,0,0
0.260274,0.333333,0.166892,0.533333,0.333333,0.076923,0,0,1,0,0,0.397959,0,0
0.232877,0.333333,0.156956,0.533333,0.333333,0.076923,0,0,1,0,0,0.397959,0,0
0.506849,0.333333,0.123201,0.6,0.333333,0.076923,0,0,1,0,0,0.397959,0,0
0.328767,0,0.261573,0.533333,0.333333,0.076923,0,0,1,0,0,0.397959,0,0
0.369863,0.333333,0.153122,0.6,0.333333,0.076923,0,0,1,0,0,0.5,0,0
0.246575,0.333333,0.167116,0.733333,0.333333,0.076923,0,0,1,0,0,0.5,0,0
0.328767,0.333333,0.315121,0.8,0.333333,0.076923,0,0,1,0,0,0.55102,0,0
0.39726,0.333333,0.172372,0.533333,0.333333,0.076923,0,0,1,0,0,0.602041,0,0
0.328767,0.333333,0.424195,0.6,0.333333,0.076923,0,0,1,0,0,0.806122,0,0
0.684932,0.333333,0.132417,0.8,0.333333,0.076923,0,0,1,0,0.781161,0.040816,0,0
0.369863,0.166667,0.221568,0.8,0.333333,0.076923,0,0,1,0.03325,0,0.397959,0,0
0.69863,0.333333,0.273649,0.6,0.333333,0.076923,0,0,0,0,0,0.295918,0,0
0.287671,0.333333,0.061919,0.533333,0.333333,0.076923,0,0,0,0,0,0.397959,0,0
0.273973,0.333333,0.320528,0.8,0.333333,0.076923,0,0,0,0,0,0.397959,0,0
0.315068,0.833333,0.218322,0.8,0.333333,0.076923,0,0,0,0,0,0.397959,0,0
0.260274,0.333333,0.531269,0.733333,0.333333,0.076923,0,0,0,0,0,0.479592,0,0
0.30137,0.333333,0.238998,0.8,0.333333,0.076923,0,0,0,0,0,0.5,0,0
0.410959,0.833333,0.121013,0.533333,0.333333,0.076923,0,0,0,0,0,0.602041,0,0
0.438356,0.333333,0.407025,0.6,0.333333,0.076923,0,0,0,0.03325,0,0.5,0,0
0.205479,0.333333,0.209708,0.6,0.333333,0.076923,1,0,0,0,0,0.602041,0,0
0.287671,0.333333,0.230152,0.6,0.333333,0.076923,0.6,0.25,1,0,0,0.397959,0,0
0.328767,0.666667,0.198862,0.533333,0.333333,0.076923,0.6,0,0,0,0,0.44898,0,0
0.342466,0.5,0.06809,0.6,0.333333,0.076923,0.8,0.5,1,0,0,0.397959,0,0
0.493151,0.333333,0.157586,0.8,0.333333,0.076923,0.8,0.5,0,0,0,0.5,0,0
0.287671,0.5,0.062029,0.6,0.333333,0.076923,0.8,0,1,0,0,0.377551,0,0
0.383562,0.333333,0.269133,0.6,0.333333,0.076923,0.8,0,1,0,0,0.397959,0,0
0.383562,0.333333,0.219043,0.8,0.333333,0.076923,0.8,0,1,0,0,0.397959,0,0
0.465753,0.833333,0.160172,0.6,0.333333,0.076923,0.8,0,1,0,0,0.5,0,0
0.273973,0.333333,0.146987,0.6,0.333333,0.076923,0.8,0,1,0,0,0.602041,0,0
0.315068,0.333333,0.430292,0.6,0.333333,0.076923,0.8,0,1,0.01831,0,0.295918,0,0
0.232877,0.333333,0.102851,0.533333,0.333333,0.615385,0,0,0,0,0,0.397959,0,0
0.493151,0.333333,0.135726,0.466667,0.333333,0.615385,0.6,0,0,0,0,0.397959,0,0
0.356164,0.166667,0.188567,0.333333,0.333333,0.615385,0.8,0,0,0,0,0.244898,0,0
0.123288,0.166667,0.259264,0.533333,0.333333,0.615385,0.8,0,0,0,0,0.653061,0,0
0.616438,0.333333,0.051688,0.2,0.333333,0.153846,0,0,0,0,0,0.397959,0,0
0.410959,0.333333,0.434239,0.4,0.333333,0.153846,0,0,0,0,0,0.397959,0,0
0.30137,0.333333,0.134704,0.533333,0.333333,0.153846,0,0,0,0,0,0.397959,0,0
0.356164,0.333333,0.506163,0.533333,0.333333,0.153846,0,0,0,0.00594,0,0.153061,0,0
0.424658,0.333333,0.502694,0.6,0.333333,0.153846,1,0.25,0,0,0,0.397959,0,0
